State,City,Date,AQI,PM2.5,n_PM2.5,PM10,n_PM10,NO2,n_NO2,SO2,n_SO2,NH3,n_NH3,CO,n_CO,O3,n_O3,tempmax,tempmin,precip,windspeed,winddir,solarradiation,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precipprob,precipcover,snow,snowdepth,windgust,sealevelpressure,cloudcover,visibility,solarenergy,uvindex
Delhi,Delhi,01-05-2018,177,55.9232,31,168.208,27,32.6187,31,8.41261,23,43.5541,22,1.13448,29,71.3766,29,36.7,27,0,24.1,104.5,304.8,31.6,40.3,28.2,33.7,19.8,50.6,0,0,0,0,43.6,1004,24.6,3.8,26.3,10
Delhi,Delhi,02-05-2018,153,68.6903,32,177.754,28,32.4422,32,7.5725,24,36.9022,23,1.155,30,85.2214,29,38,21.1,11.506,28.3,100.1,293.8,30.4,41.4,21.1,32.2,19.5,53.8,100,4.17,0,0,55.4,1005.7,45.1,2.9,25.2,10
Delhi,Delhi,03-05-2018,160,48.6897,31,157.624,27,31.0294,31,10.0884,25,37.5713,23,1.10103,29,60.7746,28,35,25,0,22.3,107.4,287.7,29.4,36.1,25,29.9,17.2,48.9,0,0,0,0,45,1006.1,62.5,3,25,9
Delhi,Delhi,04-05-2018,139,50.2916,32,129.45,28,31.4203,32,10.1975,24,38.8743,23,1.68867,30,74.5593,29,37,23.6,4.298,20.5,93.9,298.3,31,39.6,23.6,32.5,19.3,51.8,100,4.17,0,0,40.3,1006.5,20.7,3.6,25.8,9
Delhi,Delhi,05-05-2018,173,76.9478,32,209.142,28,49.3397,32,11.8596,25,44.5696,23,3.02967,30,95.4917,29,40,26.6,0.3,13,65.7,304.8,33.5,40.3,26.6,34.4,17.5,41.5,100,4.17,0,0,23.8,1005.6,13.4,3.9,26.3,9
Delhi,Delhi,06-05-2018,269,104.233,32,283.614,28,51.0831,32,14.2952,25,44.7909,23,3.41517,29,72.8979,29,37,26.7,0,24.5,20.7,297.8,32.4,36.2,26.7,32.3,15.1,37.3,0,0,0,0,46.4,1006.2,28.8,3.3,25.7,10
Delhi,Delhi,07-05-2018,211,115.159,32,319.403,28,54.1825,32,16.0688,25,45.2878,23,2.78667,30,91.6666,29,40.3,24.9,0,37.1,311,302.2,33.2,40.6,24.9,32.8,14,33.7,0,0,0,0,55.4,1004.5,16.2,3.4,26.1,10
Delhi,Delhi,08-05-2018,208,58.3641,32,154.036,28,27.8666,32,6.9372,25,26.8891,23,1.735,30,76.8534,29,35,25,0,27.7,311.8,283,29.9,34.2,25,29.5,13.9,38.7,0,0,0,0,46.4,1005.2,67.4,3.5,24.4,9
Delhi,Delhi,09-05-2018,163,72.8628,32,185.062,28,46.8175,32,11.9956,25,44.9426,23,2.09552,29,86.2893,29,35.5,23.3,1.129,37.1,338.6,300.6,28.7,36.5,23.3,28.9,15.6,46.6,100,4.17,0,0,55.4,1007,42.3,3.6,26,10
Delhi,Delhi,10-05-2018,190,93.5516,32,227.928,28,52.3019,32,11.9925,24,54.45,23,3.19034,29,86.9111,27,40,22.6,0,14.8,298.4,317.7,31.8,39.5,22.6,31.6,15.7,42.5,0,0,0,0,29.5,1007.6,0,3.3,27.4,9
Delhi,Delhi,11-05-2018,256,134.65,31,322.097,28,68.4587,32,16.3546,24,53.7209,23,3.34276,29,95.22,27,43,25.3,0,18.4,300.4,319.4,34.6,41.8,25.3,34.4,14.5,33.7,0,0,0,0,33.5,1004.5,1.1,2.9,27.6,10
Delhi,Delhi,12-05-2018,304,143.209,29,356.018,27,71.1758,31,17.0371,24,66.865,22,3.59724,29,84.8889,27,41.5,28.5,0.597,46.4,113,298.4,35.3,47.3,29.9,37.2,18.2,38.3,100,4.17,0,0,64.8,1003.7,29.1,3,25.8,9
Delhi,Delhi,13-05-2018,215,74.1138,29,227.31,27,30.912,30,11.2508,24,56.8891,22,2.3012,25,84.6844,27,40,25,6.924,30.2,64.9,276.2,32.3,47.4,25,35.1,19.6,48.7,100,8.33,0,0,55.4,1004.1,41.2,3.1,23.9,9
Delhi,Delhi,14-05-2018,130,51.129,30,143.326,27,40.162,30,11.4188,24,48.1495,22,2.38296,27,74.9944,27,36,23,0,16.6,111.5,307.8,29.9,38.1,23,30.6,17.3,48.5,0,0,0,0,27.7,1005.6,24.1,3.1,26.6,10
Delhi,Delhi,15-05-2018,164,66.6161,31,186.747,28,41.6845,31,11.7404,25,49.3257,23,2.17069,29,84.4093,28,37.1,26.8,0,18.4,95.4,303,32.1,41.7,27.9,34.5,19.8,49.3,0,0,0,0,26.3,1003.9,30.7,3.7,26.1,10
Delhi,Delhi,16-05-2018,190,76.1623,31,222.912,28,40.7897,30,9.0304,25,43.8278,23,1.35621,29,74.4104,28,41,25,0.17,37.1,314.6,316,34.6,40.6,25,34.6,15.1,33.9,100,4.17,0,0,55.4,1002.9,45.3,3.8,27.3,10
Delhi,Delhi,17-05-2018,243,104.283,30,290.487,28,47.1742,31,13.566,25,46.4317,23,1.00517,29,99.2982,28,42,27.8,0,27.7,322.4,304.5,35.5,39.9,28.6,34.5,12.3,27,0,0,0,0,55.4,1003.1,44.7,3.3,26.3,10
Delhi,Delhi,18-05-2018,225,98.141,31,250.936,28,54.7554,28,14.2588,25,54.561,21,1.41138,29,88.1089,28,40,27.9,0,16.6,21,289,34.6,39.1,28.5,34.3,14.2,31.1,0,0,0,0,25.9,1003,36.8,3,24.8,9
Delhi,Delhi,19-05-2018,242,100.465,31,283.853,28,64.0945,29,12.3008,25,57.1705,22,1.9075,28,82.8521,28,42,27.7,0,18.4,217.9,292.4,34.4,41.6,29.8,34.7,16,35.8,0,0,0,0,51.8,1002.8,49.5,2.6,25.3,9
Delhi,Delhi,20-05-2018,199,84.3413,30,234.252,27,45.325,28,12.912,25,44.3695,22,1.50577,26,88.0641,27,42,28.7,0,16.6,334.4,305.4,34.8,39,28.6,33.6,10.9,26.4,0,0,0,0,27.7,1004,30.2,3.4,26.4,9
Delhi,Delhi,21-05-2018,183,68.775,30,212.849,27,42.5569,29,12.7948,25,41.1,22,0.982857,28,93.0444,27,43,27.3,0,18.4,345.5,329.6,36.3,40,26.8,34.1,6.3,17.4,0,0,0,0,33.5,1004.2,0,3.7,28.5,10
Delhi,Delhi,22-05-2018,212,93.649,31,255.013,28,62.9379,29,16.0748,25,41.9005,22,2.28821,28,95.8132,28,45,27.7,0,18.4,348.3,326.8,37.2,45,27.2,35.7,8.4,19,0,0,0,0,30.6,1003.4,0.2,3.3,28.3,10
Delhi,Delhi,23-05-2018,301,124.296,30,320.383,27,72.8136,28,16.9283,24,46.3465,20,2.01393,28,87.4904,27,44,28.1,0,14.8,51.6,287.3,36.8,44,28.5,36.2,12.7,26.2,0,0,0,0,31.3,1002,21.2,3.1,24.8,10
Delhi,Delhi,24-05-2018,252,111.135,31,295.227,28,57.9529,28,18.0632,25,49.5324,21,1.76481,27,82.2241,27,44,28.3,0,14.8,348.2,313.3,36.4,44,28,35.5,10.6,23,0,0,0,0,25.9,1001.3,21.2,3.4,27.1,10
Delhi,Delhi,25-05-2018,251,82.4169,29,246.412,26,63.4556,27,13.1625,24,35.0165,20,1.52929,28,92.3335,26,45,25.7,0,22.2,298.9,334.6,36.5,45,25.7,34.9,6.3,18.4,0,0,0,0,31.7,1001.7,8.7,3.7,29,10
Delhi,Delhi,26-05-2018,235,100.417,30,263.201,27,65.1667,27,15.0724,25,35.0171,21,1.8531,29,95.9785,27,46,26.1,0,16.9,272.1,334.3,37,46,26.1,35.7,7.2,18.8,0,0,0,0,25.2,1000.6,7.1,2.9,29,10
Delhi,Delhi,27-05-2018,277,95.959,29,317.598,25,57.1833,27,11.9992,24,34.6786,21,1.32107,28,84.5485,26,45,28.4,0,22.6,252.2,331.7,37.9,45,28,36.4,5.5,16.1,0,0,0,0,40.7,999.8,0,3.6,28.7,10
Delhi,Delhi,28-05-2018,275,117.965,31,290.9,28,56.4624,29,14.9112,25,46.2768,22,2.14357,28,84.8081,27,43,28.4,0,14.8,50.2,310.7,36.6,42.3,29.4,35.9,12.9,26.6,0,0,0,0,20.2,998.3,1.1,3.3,27,9
Delhi,Delhi,29-05-2018,285,106.955,31,320.417,28,56.2703,29,11.6792,25,53.5559,22,2.05107,28,87.2554,28,46,28.3,0,22.3,105.9,312.3,37,46,28.9,38.3,15.2,31.1,0,0,0,0,44.6,997.2,9.7,3.4,27.1,10
Delhi,Delhi,30-05-2018,281,64.6758,31,292.862,28,33.0883,29,9.0764,25,53.2032,22,0.988333,30,66.9597,29,42,30,0,20.8,130.7,291.3,34.9,47,31.4,38,19.9,42.6,0,0,0,0,42.5,999.1,54.3,2.8,25.2,9
Delhi,Delhi,31-05-2018,208,71.389,31,237.597,28,44.5807,29,9.998,25,58.6157,23,1.033,30,73.03,29,43,29,0,18.4,128.1,291.7,36.3,46,30.3,38.6,18.6,37.8,0,0,0,0,31.7,1001,10.7,3.3,25.2,9
Delhi,Delhi,01-06-2018,198,77.1952,31,220.334,28,30.2567,30,8.6292,25,50.8413,23,0.778333,30,69.35,29,41.2,28,0,31.7,96,304.1,35.2,50,29.2,39.3,21.1,45.7,0,0,0,0,64.8,1002,13.4,3.3,26.4,10
Delhi,Delhi,02-06-2018,173,53.3966,29,151.503,27,30.6375,28,9.16304,23,43.7523,22,0.931786,28,73.4459,27,38,27.1,0,19.5,109.1,313.3,32.4,43.3,28.1,34.4,18.9,45.9,0,0,0,0,43.9,1002.8,21.4,3.4,27.2,9
Delhi,Delhi,03-06-2018,174,60.8893,30,146.161,28,32.5803,29,8.47708,24,45.4604,23,0.943448,29,67.3693,28,41,28,0,20.5,91.3,291.9,34,48.3,30.1,38.7,22.2,51.5,0,0,0,0,33.5,1000.5,5.7,3.6,25.3,9
Delhi,Delhi,04-06-2018,183,60.631,31,179.763,28,30.3906,31,7.8052,25,47.8148,23,0.874,30,66.3759,29,42,31.2,0,22.3,112.9,276.5,36.2,50,34.9,41.5,22.3,45.8,0,0,0,0,33.5,999.4,15.4,3.5,24,8
Delhi,Delhi,05-06-2018,169,60.651,30,154.393,27,26.8757,30,7.4868,25,43.2491,22,0.846,30,56.99,29,41,31.9,0,22.3,102.6,266.6,36.5,50.2,36.8,42.2,22.6,45.9,0,0,0,0,35.3,1001.8,11.2,3.2,23.2,8
Delhi,Delhi,06-06-2018,136,58.0148,29,163.433,26,33.879,29,9.26583,24,39.5982,22,1.09241,29,55.3254,28,37,29,0,22.3,74.4,251.2,33.6,46.9,32.7,40.2,23.9,57.4,0,0,0,0,37.1,1003.6,52.3,3.3,21.9,9
Delhi,Delhi,07-06-2018,164,77.089,29,172.584,26,36.9903,29,9.86,25,44.647,23,1.18214,28,76.4537,27,42,29.9,0,14.8,100.1,290.4,36.1,50,35.4,43,23.8,51.2,0,0,0,0,23.4,999.3,18.9,2.9,25,9
Delhi,Delhi,08-06-2018,179,74.3069,29,197.447,26,29.5741,29,7.4912,25,45.9739,23,0.974483,29,65.1086,28,41,32.5,0,20.5,117.3,263.9,36.2,49.7,39.3,43.9,24.2,50.8,0,0,0,0,40.7,996.1,36.6,2.9,22.9,9
Delhi,Delhi,09-06-2018,127,52.186,30,133.855,27,27.0257,30,6.4004,25,39.7974,23,1.111,30,56.8686,28,38.9,25.1,8.285,33.6,116.5,232.8,32.3,47.3,25.1,38.6,24.9,67.1,100,8.33,0,0,37.1,995.8,56.8,2.8,20.2,7
Delhi,Delhi,10-06-2018,158,67.9897,31,152.884,28,34.8113,30,7.274,25,47.7678,23,1.07967,30,66.7032,28,38,26.1,0.299,16.6,265.1,255.5,32.4,44.5,26.1,37.6,23.6,61.9,100,4.17,0,0,28.1,996.4,44.2,2.8,22.1,9
Delhi,Delhi,11-06-2018,183,72.5919,31,224.287,28,34.4483,29,7.0324,25,48.15,23,0.978333,30,59.2355,29,40.6,30,0,22.3,281.1,302.8,35.3,48.6,35.1,41.1,23.1,51.7,0,0,0,0,33.8,994.2,16.7,2.9,26.4,9
Delhi,Delhi,12-06-2018,296,148.496,30,467.09,28,30.2733,30,8.5964,25,39.7226,23,1.074,30,44.9503,29,41.1,30.8,0,25.2,268.4,299.9,36.7,50.5,33.7,42.9,22.9,45.9,0,0,0,0,33.5,991.7,0,2.5,26,9
Delhi,Delhi,13-06-2018,445,266.806,30,757.829,28,25.5684,31,6.9564,25,31.897,23,0.828333,30,31.3493,29,41.2,34.6,0,30.8,266.1,311.9,38.2,48.4,38.5,43.1,21.4,38.8,0,0,0,0,46.4,991.9,17.4,1.7,27.1,9
Delhi,Delhi,14-06-2018,431,207.401,30,773.381,28,25.7353,30,7.2788,25,27.5657,23,0.816667,30,34.9817,29,42,34,0,24.2,260,312.9,37.6,47.4,35.7,40.5,19.4,35.2,0,0,0,0,37.1,994,11.5,1.8,27.1,9
Delhi,Delhi,15-06-2018,447,150.741,30,572.213,28,25.3577,30,7.4912,25,25.8617,23,0.927,30,39.2066,29,40.1,32.9,0,25.9,255.9,310,36.8,45.9,34.6,39.6,19.5,37,0,0,0,0,44.6,996.1,0,2.3,27,9
Delhi,Delhi,16-06-2018,369,125.856,30,522.966,28,24.4417,30,7.856,25,28.04,23,0.814333,30,32.9845,29,39.5,33,0,28.4,251.2,266.6,35.8,46.3,35.7,40.3,21.5,44.4,0,0,0,0,38.2,998.4,41.7,2.7,23.2,9
Delhi,Delhi,17-06-2018,289,80.1152,31,280.36,28,21.9334,29,6.432,25,27.3732,22,0.718,30,44.2952,29,37,28,0,20.5,24.6,244.4,32.6,41.2,30.1,36.7,22.1,55,0,0,0,0,41,999.8,44.2,2.7,21.1,9
Delhi,Delhi,18-06-2018,171,60.5113,31,167.365,28,25.1997,31,7.9144,25,32.6091,23,0.791667,30,55.4945,29,37,28.7,0,24.1,295.7,263.4,32.6,41.2,31.3,35.6,20.9,51.5,0,0,0,0,33.5,999.8,45.4,3.1,22.8,9
Delhi,Delhi,19-06-2018,121,53.3484,31,157.729,28,27.2668,31,6.6968,25,31.1987,23,0.680667,30,73.1717,29,40,26.8,0,22.3,304.5,297,33.6,44.4,28.8,36.4,20.3,48.4,0,0,0,0,36.4,999.8,11.6,3.3,25.7,9
Delhi,Delhi,20-06-2018,177,65.6019,31,205.475,28,33.1819,31,9.9908,25,36.1504,23,0.882667,30,77.6997,29,42,30.4,0,18.4,326.9,295.4,36.1,48.2,33,39.9,20.7,42.2,0,0,0,0,21.2,1000.3,41.6,3.4,25.3,9
Delhi,Delhi,21-06-2018,226,77.6361,31,284.359,28,34.6781,31,9.4444,25,38.8448,23,0.846667,30,90.2979,29,42,32.1,0,18.4,339,277.5,36.5,47.1,34.6,40.7,21.1,42.3,0,0,0,0,33.5,1000,58.2,2.7,23.7,9
Delhi,Delhi,22-06-2018,236,84.3953,30,252.682,28,44.8358,31,11.9492,25,44.8013,23,1.10433,30,94.9421,29,45,30.8,0,22.3,322.5,307,37.7,45.8,34.1,40.7,19.5,37.7,0,0,0,0,17.3,998.9,31.4,3.1,26.6,9
Delhi,Delhi,23-06-2018,218,80.4341,29,244.94,27,43.4134,29,11.7292,25,44.0952,23,1.17857,28,95.4782,28,43,33.3,0,16.6,322.4,263.1,37.9,47.6,38.1,42,20.7,38.1,0,0,0,0,37.4,998.5,63.8,2.9,22.8,9
Delhi,Delhi,24-06-2018,183,53.419,30,168.94,27,36.6907,30,13.7648,25,34.3896,23,0.896552,29,91.2164,28,42,32.7,0,16.6,314.2,273.5,37.5,46.2,35.1,40.3,19.4,35.8,0,0,0,0,31.7,997.8,63.5,3.3,23.6,9
Delhi,Delhi,25-06-2018,192,50.3941,29,172.838,26,34.2583,29,12.3088,25,32.0426,23,0.815714,28,56.4059,27,43,33.8,0,27.2,277.8,295.1,37,51,35.7,40.9,20.8,39.7,0,0,0,0,37.1,995.7,47.3,3.1,25.7,9
Delhi,Delhi,26-06-2018,110,34.7307,30,112.454,27,33.0714,29,13.2446,24,36.2919,21,0.887143,28,46.2975,28,34,31.2,0,16.6,268.6,171.1,32.9,38.9,34.9,36.7,21.7,52.1,0,0,0,0,35.3,996.4,84.3,3,14.8,6
Delhi,Delhi,27-06-2018,93,53.2571,31,110.819,28,29.7157,30,10.2917,24,44.3514,22,0.951111,27,54.4724,29,37,26.8,5.686,27.7,84.2,173,31,49.5,30.6,37.7,25.1,72.1,100,16.67,0,0,46.4,998.6,92.5,2.8,15,6
Delhi,Delhi,28-06-2018,76,29.6207,29,71.5408,26,28.8183,30,8.63208,24,44.8895,22,0.983704,27,36.5515,27,34,25.7,20.643,18.4,95.4,163.3,29.4,43.5,25.7,34.9,25.9,82.8,100,16.67,0,0,42.5,1000.1,84.7,2.9,14.1,6
Delhi,Delhi,29-06-2018,72,40.0567,30,88.185,26,33.3377,30,9.13958,24,43.8927,22,1.30724,29,42.0775,28,34.3,27,6.954,21.4,109.3,210,29.9,42.6,31.2,36.4,25.6,78.4,100,8.33,0,0,45,1000,77.5,2.9,18.2,8
Delhi,Delhi,30-06-2018,96,42.4603,30,104.844,26,34.3677,30,10.0179,24,41.3933,21,1.25172,29,39.0018,28,34,27,0,27.7,119.3,226.4,30.6,44.6,31.2,38.2,26,77.4,0,0,0,0,46.4,1000.5,66.2,3,19.6,8
Delhi,Delhi,01-07-2018,92,33.9793,30,98.4858,26,27.212,30,8.74565,23,46.4019,21,0.846429,28,34.1514,28,37,29,0.03,22.3,260.9,232.5,32.3,49.5,36.8,41.8,26.6,72.6,100,4.17,0,0,37.1,999.3,59.2,3.1,20.2,9
Delhi,Delhi,02-07-2018,106,34.4469,29,123.883,27,26.312,30,9.20043,23,36.0523,22,0.751724,29,37.5425,28,37.2,25.3,26.494,21.3,245.6,243.1,32.1,46.1,25.3,38.1,24.6,66.6,100,8.33,0,0,39.6,996.8,72,3.7,21,8
Delhi,Delhi,03-07-2018,114,46.1921,33,119.636,30,37.9548,33,10.5977,26,39.0637,24,1.05375,32,54.4829,28,35.6,25.1,0,16.6,96.7,253.6,31.2,46,25.1,38,25.1,71.2,0,0,0,0,34.6,996.7,65.7,3.5,22,8
Delhi,Delhi,04-07-2018,137,46.1365,34,114.895,31,31.5382,34,10.1586,28,41.4712,26,0.900938,32,60.6923,30,36,26,4.403,18.4,76.4,239.9,31.8,43.5,26,38.8,25.2,69.3,100,4.17,0,0,42.8,997.5,60.8,3.3,21,8
Delhi,Delhi,05-07-2018,123,51.2824,34,137.162,31,38.7885,34,10.9214,28,42.1704,26,1.30563,32,57.5841,32,36.9,29,33.922,37.1,292.9,270.2,31.8,48.7,33.6,39.7,25.6,70.3,100,8.33,0,0,55.4,998.8,64,3.1,23.3,8
Delhi,Delhi,06-07-2018,147,57.5041,34,165.92,31,36.2462,34,10.5289,27,48.3135,26,1.03424,33,51.9878,32,37,27.9,0,18.4,277.4,269.4,33,44.5,32.7,39.2,24.1,61,0,0,0,0,35.3,999.1,44.1,3.2,23.2,9
Delhi,Delhi,07-07-2018,151,62.5732,34,161.929,31,35.2815,34,10.487,27,53.7304,26,1.12,31,78.4331,32,38,29.1,0,16.6,308.7,290.5,34.1,45.8,34.8,40.4,23.8,56.5,0,0,0,0,25.9,998.4,20.7,3.2,25.3,9
Delhi,Delhi,08-07-2018,182,67.3068,34,180.748,31,40.3224,34,11.517,27,60.2812,26,1.116,30,96.8731,32,40,29.1,0,13,336.9,290.3,35.2,46.1,35.1,41.3,23.3,52.1,0,0,0,0,23.8,997.2,21.1,3.4,25.2,9
Delhi,Delhi,09-07-2018,157,69.5582,34,167.606,31,34.215,34,11.2915,27,56.9554,26,1.09484,31,78.74,32,40,31,0,22.3,109.9,260.5,34.7,55.6,39.2,44.5,25.9,61.3,0,0,0,0,29.9,997,51.5,2.9,22.6,8
Delhi,Delhi,10-07-2018,134,45.9115,34,112.627,31,28.5126,34,10.9468,28,47.9954,26,0.914062,32,54.4531,32,38.6,30,0,20.5,107.6,246.3,33.8,49.6,37.4,43.2,26.1,66,0,0,0,0,34.2,997.6,51.1,3,21.2,8
Delhi,Delhi,11-07-2018,106,40.2138,34,106.452,31,32.0462,34,11.1343,28,40.6585,26,0.905625,32,43.5406,32,37,30,0,18.4,116.4,197.2,32.4,47.6,37.4,41.6,26.3,70.5,0,0,0,0,31,997.3,67.5,2.9,17.1,7
Delhi,Delhi,12-07-2018,143,46.0074,34,127.383,30,32.5756,34,11.3104,28,36.7377,26,0.841613,31,56.738,30,38,29,0.149,16.6,149.3,195.4,32.5,49,34.5,40.9,25.8,68.9,100,4.17,0,0,33.5,996.7,69.3,3.2,17,7
Delhi,Delhi,13-07-2018,99,29.4462,34,63.1387,30,32.2053,34,10.9514,28,36.2642,26,1.16125,32,36.751,31,33.3,26,48.37,16.6,98.2,119.5,29.1,43.7,26,35.6,26.3,85.5,100,12.5,0,0,25.9,998,78.3,2.8,10.3,5
Delhi,Delhi,14-07-2018,76,34.2206,32,72.381,29,31.0109,32,11.0404,26,34.0596,24,0.897419,31,28.8317,30,32.5,27.4,1.045,22.3,88.9,133.9,29.4,43.3,32.2,37.1,26.8,86,100,4.17,0,0,29.9,997.6,77.8,2.4,11.5,5
Delhi,Delhi,15-07-2018,76,38.2072,32,78.0383,29,29.1306,32,10.6538,26,32.2563,24,0.947667,30,34.192,30,35.2,28,0,18.4,114.5,200.3,31.3,47.9,33.5,39.9,26.5,76.9,0,0,0,0,31.7,997.3,63.8,3.2,17.3,8
Delhi,Delhi,16-07-2018,87,39.3165,34,85.029,31,33.9794,34,9.53321,28,38.1723,26,1.48788,33,23.5619,31,34,28,30.954,16.6,91.3,152,30.1,47.3,34.5,39.7,27.6,87.2,100,12.5,0,0,27.7,997.7,88.9,2.9,13.1,5
Delhi,Delhi,17-07-2018,91,34.0524,34,90.2661,31,30.8426,34,10.5404,28,42.2554,26,1.11848,33,37.4916,32,37,28.6,0,14.8,97.5,211.4,32.3,49.5,35.6,42.4,27,74.9,0,0,0,0,28.8,997.9,77.8,3.4,18.3,8
Delhi,Delhi,18-07-2018,106,37.2803,34,97.2652,31,29.2447,34,10.9118,28,46.9531,26,1.00968,31,35.0444,32,36.1,29.6,0.119,18.4,76.6,221.1,32.3,49,37.4,42.3,26.9,74,100,4.17,0,0,37.1,998.8,58.4,3,19.1,7
Delhi,Delhi,19-07-2018,88,35.285,34,84.0826,31,27.955,34,11.2071,28,41.4615,26,0.941212,33,36.3147,32,37.1,28.5,0.9,11.9,82.5,243.3,31.9,49.8,34.7,41.2,26.7,75.4,100,20.83,0,0,29.5,998,76.9,2.7,21.1,8
Delhi,Delhi,20-07-2018,80,38.2285,34,83.9068,31,33.1012,34,10.5832,28,38.7277,26,0.971212,33,25.3144,32,32.1,26.9,23.968,13,357.4,213.4,29.9,42.6,31.1,38.1,26.8,83.6,100,12.5,0,0,25.9,997.9,93.4,2.7,18.3,7
Delhi,Delhi,21-07-2018,111,49.7206,34,91.531,31,36.185,34,11.2675,28,43.7669,26,0.984545,33,40.9945,31,33.1,27,7.403,14.8,85.3,137.5,29.4,44.5,31.2,37.3,26.9,86.9,100,8.33,0,0,29.5,998.3,89.8,2.3,11.6,6
Delhi,Delhi,22-07-2018,61,26.4338,34,48.2258,31,27.0774,34,10.1168,28,36.6112,26,1.01697,33,30.1897,30,33.1,26.8,25.019,14.8,89.5,94.8,28.7,45.4,30.8,35.7,27,91,100,12.5,0,0,24.5,998.5,92.5,2.5,8.1,4
Delhi,Delhi,23-07-2018,67,33.3956,34,72.9426,31,29.5062,34,10.3911,28,39.2996,26,0.869062,32,33.2197,29,34.8,26,0.832,22.3,102.2,177.1,30.3,45.7,26,37.7,26.2,80.2,100,8.33,0,0,35.3,998.5,78.8,3.2,15,6
Delhi,Delhi,24-07-2018,90,38.5697,34,96.2223,31,29.6544,32,10.575,28,41.0252,25,0.938438,32,45.8423,30,37,29,0.1,9.4,110.6,202.8,32.4,47.6,35.6,41.6,26.4,72,100,4.17,0,0,23.8,999,77.9,3.4,17.5,7
Delhi,Delhi,25-07-2018,78,36.0968,34,76.3026,31,27.4776,34,10.1325,28,41.7208,26,1.09364,33,19.0094,31,31.9,28,0.91,18.4,236.9,138.8,29.5,42.7,34.5,37.5,26.9,86.3,100,4.17,0,0,23,998.6,94.7,3,12.1,5
Delhi,Delhi,26-07-2018,74,31.2612,34,49.9845,31,24.4265,34,9.53786,28,38.0192,26,1.16818,33,18.3166,32,29,26,19.687,36.4,286.3,61.5,27.4,38.2,26,32.3,26.7,95.8,100,20.83,0,0,16.2,998.8,95.7,2.7,5.4,3
Delhi,Delhi,27-07-2018,54,21.9165,34,35.1029,31,23.0462,34,9.2525,28,33.5862,26,1.05625,32,17.6713,32,28,25.7,31.656,14.8,296.6,35.9,27,34.5,25.7,30.6,26.5,97.3,100,16.67,0,0,26.3,997.9,100,2.6,3,2
Delhi,Delhi,28-07-2018,57,37.8485,33,60.2937,30,22.0924,33,9.62393,28,29.5048,25,0.920937,32,24.7981,31,31.1,25.7,4.999,19.5,281.7,156.1,27.5,40.7,25.7,31.3,26.4,93.7,100,16.67,0,0,36,998.6,94.5,2.6,13.4,6
Delhi,Delhi,29-07-2018,90,45.7115,33,125.3,29,24.2921,33,9.36222,27,38.2716,25,0.949333,30,33.2852,31,35,25.9,0,18.4,270.4,222.1,29.9,46.7,25.9,36.1,26.2,81.9,0,0,0,0,31.7,999.2,61.7,3.3,19.4,7
Delhi,Delhi,30-07-2018,115,39.8976,34,128.328,31,26.0182,34,9.1275,28,46.0031,26,1.37484,31,32.4353,32,33.8,25,22.61,16.6,255.5,244.7,30.2,45,25,37.3,25.9,78.4,100,4.17,0,0,30.6,998.7,77,3.6,21,8
Delhi,Delhi,31-07-2018,132,49.0903,34,166.801,31,28.0706,34,9.16321,28,41.095,26,1.24812,32,27.1781,32,34,26,1.728,22.3,260.7,187.1,30.8,45.6,26,38.6,25.9,75.4,100,4.17,0,0,40.7,998.1,78.6,3.1,16.1,7
Delhi,Delhi,01-08-2018,153,57.4541,34,207.351,31,25.8344,34,10.0441,27,38.795,26,1.54781,32,31.1772,32,35,26,0,18.4,266.3,269.7,30.9,44.9,26,37.1,25,71.9,0,0,0,0,34.9,998.2,65,3.2,23.3,9
Delhi,Delhi,02-08-2018,235,71.2768,34,273.672,31,24.3679,34,10.2522,27,35.7862,26,1.18129,31,29.1206,32,35.2,28,0,21,260.6,265,31.4,44.4,31.9,38,24.7,68.1,0,0,0,0,33.5,999.7,49.8,3.1,22.8,8
Delhi,Delhi,03-08-2018,213,64.9726,34,252.831,31,25.5585,34,9.72185,27,34.0965,26,1.10091,33,28.0741,32,34,28,0,20.9,258.1,243.7,31.2,40.8,31.9,37.1,24.2,67,0,0,0,0,39.2,1000.2,54,3.2,21.1,8
Delhi,Delhi,04-08-2018,216,70.4653,34,273.092,31,28.0729,34,9.91786,28,34.14,26,1.05182,33,30.3025,32,35.1,28,0,18.4,255.1,206.1,31.8,43.9,30.6,37.2,23.6,62.3,0,0,0,0,35.6,999.6,67.2,3.3,17.7,7
Delhi,Delhi,05-08-2018,241,62.4971,34,247.156,31,23.7571,34,10.1329,28,34.05,26,0.906364,33,22.9622,32,33,28,0.06,17.7,218.2,140.8,30.1,40.4,31.2,35.6,24.5,72.7,100,4.17,0,0,35.3,999.9,81.1,3.2,12.2,5
Delhi,Delhi,06-08-2018,133,50.395,34,132.92,31,26.6459,34,9.57321,28,45.995,26,1.04394,33,27.8003,32,29,27,3.092,11.2,77.7,115,28,34.5,31.2,33,25.4,85.8,100,12.5,0,0,18.7,1000.3,96,3,10,5
Delhi,Delhi,07-08-2018,113,43.8909,34,109.82,32,26.5191,34,10.4232,28,40.3592,26,1.30147,34,37.767,33,33,26.5,6.838,14.8,76.5,157.7,28.5,40.6,26.5,33.8,25.9,86.9,100,12.5,0,0,33.5,1000.3,90.3,2.9,13.6,6
